arrest_key,arrest_date,pd_cd,ky_cd,ofns_desc,law_cat_cd,arrest_boro,arrest_precinct,age_group,perp_sex,perp_race,longitude,latitude
238549582,01/02/2022,339,341,PETIT LARCENY,M,K,94,25-44,M,WHITE,-73.953115,40.726956
238549583,01/02/2022,397,105,ROBBERY,F,K,63,25-44,M,BLACK,-73.926633,40.621389
238549584,01/02/2022,339,341,PETIT LARCENY,M,M,14,25-44,M,BLACK HISPANIC,-73.98928,40.750423
238549585,01/02/2022,439,109,GRAND LARCENY,F,M,14,25-44,M,BLACK,-73.985261,40.755325
238549586,01/02/2022,439,109,GRAND LARCENY,F,M,18,25-44,F,ASIAN / PACIFIC ISLANDER,-73.977428,40.758225
238549587,01/02/2022,439,109,GRAND LARCENY,F,M,14,25-44,M,BLACK,-73.985261,40.755325
238549589,01/02/2022,109,106,FELONY ASSAULT,F,Q,101,25-44,F,BLACK,-73.7501173648331,40.6027762300781
238549590,01/02/2022,705,358,OFFENSES INVOLVING FRAUD,M,S,121,25-44,M,BLACK,-74.171252,40.638977
238550818,01/02/2022,105,106,FELONY ASSAULT,F,B,43,25-44,M,BLACK,-73.8700413043181,40.8229123084767
238550819,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,43,25-44,M,BLACK,-73.870168,40.823378
238550820,01/02/2022,792,118,DANGEROUS WEAPONS,F,B,43,18-24,M,BLACK HISPANIC,-73.849627,40.818807
238550821,01/02/2022,441,110,GRAND LARCENY OF MOTOR VEHICLE,F,B,52,25-44,M,WHITE,-73.8798608037303,40.8694704770483
238550822,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,43,45-64,F,WHITE HISPANIC,-73.852433,40.817673
238550823,01/02/2022,750,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,43,25-44,M,BLACK,-73.870168,40.823378
238550824,01/02/2022,705,358,OFFENSES INVOLVING FRAUD,M,B,43,18-24,F,WHITE HISPANIC,-73.8779226,40.83138832
238550825,01/02/2022,339,341,PETIT LARCENY,M,B,50,25-44,M,WHITE HISPANIC,-73.900443,40.885489
238550826,01/02/2022,109,106,FELONY ASSAULT,F,K,69,<18,M,BLACK,-73.9052572032302,40.6486135510607
238550827,01/02/2022,339,341,PETIT LARCENY,M,K,90,25-44,M,WHITE,-73.950348,40.706283
238550828,01/02/2022,862,675,ADMINISTRATIVE CODE,V,K,84,25-44,M,WHITE,-73.98615711,40.68901916
238550829,01/02/2022,177,116,SEX CRIMES,F,K,83,45-64,M,WHITE HISPANIC,-73.917768981221,40.6984738177025
238550830,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,84,25-44,M,BLACK,-73.984794,40.701008
238550831,01/02/2022,339,341,PETIT LARCENY,M,K,94,25-44,M,WHITE,-73.95772467,40.71783501
238550832,01/02/2022,339,341,PETIT LARCENY,M,K,94,25-44,M,WHITE,-73.95772467,40.71783501
238550833,01/02/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,68,25-44,M,WHITE,-74.02355688,40.62724356
238550834,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,28,18-24,M,BLACK,-73.95116727,40.81017378
238550835,01/02/2022,339,341,PETIT LARCENY,M,M,14,25-44,M,BLACK,-73.992043,40.751591
238550836,01/02/2022,112,126,MISCELLANEOUS PENAL LAW,F,M,34,25-44,F,BLACK HISPANIC,-73.928919,40.853411
238550837,01/02/2022,105,106,FELONY ASSAULT,F,Q,110,25-44,M,WHITE HISPANIC,-73.8740035373971,40.7434812638841
238550838,01/02/2022,339,341,PETIT LARCENY,M,Q,112,45-64,M,BLACK,-73.862392,40.730148
238550839,01/02/2022,705,358,OFFENSES INVOLVING FRAUD,M,S,121,45-64,M,BLACK,-74.163424,40.633478
238552047,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,B,40,25-44,M,BLACK HISPANIC,-73.907064,40.815825
238552048,01/02/2022,847,125,NYS LAWS-UNCLASSIFIED FELONY,F,B,49,18-24,M,BLACK,-73.83369,40.86383
238552049,01/02/2022,793,118,DANGEROUS WEAPONS,F,K,68,25-44,M,WHITE HISPANIC,-74.02621328,40.62149264
238552050,01/02/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,66,18-24,M,BLACK,-73.97273609,40.63613311
238552051,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238552052,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238552053,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238552054,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238552055,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238552056,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238552057,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238552058,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238552059,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238552060,01/02/2022,109,106,FELONY ASSAULT,F,K,81,25-44,F,BLACK,-73.9240290899499,40.6894642952604
238552061,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,25-44,F,BLACK,-73.912535,40.674054
238552062,01/02/2022,707,340,FRAUDS,M,M,14,45-64,M,BLACK HISPANIC,-73.994398,40.753455
238552063,01/02/2022,339,341,PETIT LARCENY,M,M,9,25-44,M,BLACK HISPANIC,-73.976685,40.722788
238552064,01/02/2022,339,341,PETIT LARCENY,M,M,6,25-44,F,BLACK,-74.003532,40.733512
238552065,01/02/2022,339,341,PETIT LARCENY,M,M,6,25-44,F,BLACK,-74.005428,40.733876
238552066,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,110,25-44,M,WHITE HISPANIC,-73.856526,40.742534
238552067,01/02/2022,109,106,FELONY ASSAULT,F,Q,114,25-44,F,BLACK,-73.9150241703895,40.7694951184418
238552068,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,Q,106,25-44,F,WHITE,-73.839431,40.67401
238552069,01/02/2022,109,106,FELONY ASSAULT,F,Q,106,25-44,F,WHITE,-73.8400721577516,40.682398279333
238552225,01/02/2022,681,233,SEX CRIMES,M,B,48,25-44,M,BLACK,-73.9006054489734,40.8441566000203
238552227,01/02/2022,244,107,BURGLARY,F,K,78,25-44,M,WHITE,-73.985979,40.679361
238552228,01/02/2022,109,106,FELONY ASSAULT,F,K,68,25-44,M,WHITE,-74.0227120876572,40.6388651705916
238552229,01/02/2022,397,105,ROBBERY,F,K,63,25-44,M,BLACK,-73.92541,40.619042
238552230,01/02/2022,793,118,DANGEROUS WEAPONS,F,K,83,25-44,M,WHITE HISPANIC,-73.915583,40.700869
238552231,01/02/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,K,75,25-44,M,BLACK,-73.881509,40.671404
238552232,01/02/2022,511,235,DANGEROUS DRUGS,M,K,83,25-44,M,WHITE,-73.91855,40.702618
238552233,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,25-44,M,BLACK,-73.918501,40.661928
238552234,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,75,25-44,M,BLACK,-73.881509,40.671404
238552235,01/02/2022,724,126,MISCELLANEOUS PENAL LAW,F,K,75,25-44,M,BLACK,-73.897767,40.656757
238552236,01/02/2022,705,358,OFFENSES INVOLVING FRAUD,M,K,66,45-64,M,BLACK,-73.97766,40.630515
238552237,01/02/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,K,88,25-44,F,BLACK,-73.981891,40.69586
238552238,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,68,25-44,M,WHITE HISPANIC,-74.022462,40.638659
238552239,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,I,K,68,45-64,M,BLACK HISPANIC,-74.01726276,40.62526842
238552240,01/03/2022,199,126,MISCELLANEOUS PENAL LAW,F,K,68,25-44,M,WHITE HISPANIC,-74.022462,40.638659
238552241,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,30,25-44,M,BLACK,-73.941518,40.830524
238552242,01/02/2022,792,118,DANGEROUS WEAPONS,F,M,23,18-24,M,BLACK,-73.94770949,40.78925998
238552243,01/02/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,M,34,25-44,M,BLACK HISPANIC,-73.935254,40.851104
238552244,01/02/2022,339,341,PETIT LARCENY,M,M,14,45-64,F,BLACK,-73.98928,40.750423
238552245,01/02/2022,109,106,FELONY ASSAULT,F,Q,114,25-44,F,BLACK,-73.9150241703895,40.7694951184418
238552246,01/02/2022,109,106,FELONY ASSAULT,F,Q,114,25-44,F,BLACK HISPANIC,-73.9150241703895,40.7694951184418
238552247,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,103,25-44,M,BLACK,-73.78884984,40.70550353
238552248,01/02/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,S,120,18-24,M,WHITE HISPANIC,-74.084889,40.613059
238552363,01/02/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,B,52,25-44,M,WHITE HISPANIC,-73.880047,40.86937
238552364,01/03/2022,478,343,OTHER OFFENSES RELATED TO THEF,M,B,40,18-24,M,BLACK HISPANIC,-73.90783898,40.80820676
238552365,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,45-64,F,BLACK,-73.912535,40.674054
238552366,01/02/2022,339,341,PETIT LARCENY,M,K,72,18-24,M,WHITE HISPANIC,-74.000634,40.657949
238552367,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,71,18-24,F,WHITE HISPANIC,-73.9477648403751,40.664121282631
238552368,01/02/2022,441,110,GRAND LARCENY OF MOTOR VEHICLE,F,K,73,18-24,M,BLACK,-73.907529,40.662761
238552369,01/02/2022,109,106,FELONY ASSAULT,F,K,88,25-44,F,BLACK,-73.9602785860011,40.6902236041959
238552370,01/03/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,K,76,25-44,M,WHITE,-74.0003043120176,40.6836512406856
238552371,01/02/2022,441,110,GRAND LARCENY OF MOTOR VEHICLE,F,K,73,18-24,M,BLACK,-73.907529,40.662761
238552372,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,1,25-44,M,BLACK,-74.007582,40.720528
238552373,01/02/2022,490,232,POSSESSION OF STOLEN PROPERTY,M,M,23,25-44,M,BLACK,-73.949751,40.787487
238552374,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,104,25-44,M,WHITE HISPANIC,-73.897547,40.714506
238552375,01/03/2022,707,340,FRAUDS,M,Q,112,45-64,M,BLACK,-73.849715,40.721971
238552376,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,110,25-44,M,WHITE HISPANIC,-73.856526,40.742534
238552377,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,104,45-64,M,WHITE HISPANIC,-73.897547,40.714506
238552378,01/02/2022,511,235,DANGEROUS DRUGS,M,S,121,45-64,M,WHITE,-74.149217,40.623238
238552543,01/03/2022,681,233,SEX CRIMES,M,B,41,25-44,M,BLACK,-73.8960011932583,40.8162058439227
238552544,01/03/2022,792,118,DANGEROUS WEAPONS,F,K,75,18-24,M,BLACK,-73.89848,40.668888
238552545,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,72,25-44,M,BLACK,-74.01735262,40.63834184
238552546,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,30,45-64,M,BLACK,-73.941518,40.830524
238552548,01/03/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,M,9,45-64,M,BLACK HISPANIC,-73.977668,40.72358
238552549,01/02/2022,109,106,FELONY ASSAULT,F,M,32,25-44,M,BLACK,-73.9451493066481,40.81591307653
238552550,01/02/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,M,17,25-44,M,BLACK HISPANIC,-73.970098,40.754722
238552551,01/02/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.82236,40.759364
238552552,01/02/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,S,120,25-44,F,WHITE HISPANIC,-74.077144,40.627054
238552632,01/03/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,44,45-64,M,WHITE,-73.913372,40.834495
238552633,01/03/2022,397,105,ROBBERY,F,B,46,25-44,M,BLACK,-73.916335,40.853367
238552634,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,45-64,M,WHITE HISPANIC,-73.889037,40.676863
238552635,01/03/2022,478,343,OTHER OFFENSES RELATED TO THEF,M,K,72,25-44,M,BLACK,-74.0004411548878,40.6581577535544
238552636,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,18-24,M,BLACK,-73.889037,40.676863
238552637,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,18-24,M,BLACK,-73.889037,40.676863
238552639,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,18-24,M,BLACK,-73.889037,40.676863
238552640,01/03/2022,503,117,DANGEROUS DRUGS,F,K,83,25-44,M,WHITE HISPANIC,-73.922356,40.702322
238552641,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,115,25-44,M,WHITE HISPANIC,-73.87591,40.760876
238552642,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,107,<18,F,BLACK,-73.8109089148815,40.7301130668694
238552643,01/03/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,Q,102,18-24,M,ASIAN / PACIFIC ISLANDER,-73.82800911,40.69405164
238552644,01/03/2022,724,126,MISCELLANEOUS PENAL LAW,F,S,122,25-44,F,WHITE HISPANIC,-74.11367328,40.5803141
238555320,01/03/2022,397,105,ROBBERY,F,B,46,25-44,M,BLACK,-73.916335,40.853367
238555321,01/03/2022,205,352,CRIMINAL TRESPASS,M,K,75,18-24,M,WHITE HISPANIC,-73.889037,40.676863
238555322,01/03/2022,503,117,DANGEROUS DRUGS,F,K,83,45-64,M,WHITE HISPANIC,-73.922356,40.702322
238555323,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,78,45-64,M,WHITE HISPANIC,-73.983807,40.678512
238555324,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,78,25-44,M,BLACK,-73.983807,40.678512
238555325,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,78,25-44,M,WHITE HISPANIC,-73.983807,40.678512
238555326,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,94,25-44,F,BLACK,-73.94479611,40.72168043
238555327,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,25,25-44,M,ASIAN / PACIFIC ISLANDER,-73.94187,40.798284
238555328,01/03/2022,223,107,BURGLARY,F,M,19,45-64,M,BLACK,-73.947776,40.78119
238555329,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,108,25-44,M,WHITE HISPANIC,-73.89632537,40.74633332
238555330,01/03/2022,105,106,FELONY ASSAULT,F,Q,105,25-44,M,BLACK,-73.7348645378882,40.7265293769835
238555630,01/03/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,Q,111,25-44,M,WHITE HISPANIC,-73.76784272,40.76018578
238555914,01/03/2022,244,107,BURGLARY,F,K,76,18-24,M,BLACK,-74.002132,40.674153
238555915,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,25-44,M,BLACK,-73.911539,40.655632
238555916,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,25-44,M,BLACK,-73.911539,40.655632
238555917,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,75,25-44,M,BLACK,-73.879059,40.644339
238555918,01/03/2022,339,341,PETIT LARCENY,M,K,61,25-44,M,WHITE,-73.948792,40.585577
238555920,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,23,25-44,M,BLACK,-73.94055848,40.7889493
238557224,01/03/2022,49,995,FOR OTHER AUTHORITIES,,B,49,25-44,M,BLACK,-73.838342,40.842714
238557225,01/03/2022,49,995,FOR OTHER AUTHORITIES,,B,49,25-44,M,BLACK,-73.838342,40.842714
238557226,01/03/2022,339,341,PETIT LARCENY,M,M,19,18-24,M,WHITE HISPANIC,-73.9502838,40.78388988
238557227,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,M,23,25-44,M,WHITE HISPANIC,-73.93478,40.794844
238557228,01/03/2022,203,352,CRIMINAL TRESPASS,M,M,1,45-64,M,BLACK,-74.00846,40.712894
238558179,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,46,25-44,M,BLACK,-73.900591,40.853578
238558180,01/03/2022,397,105,ROBBERY,F,B,49,25-44,M,BLACK,-73.838342,40.842714
238558181,01/03/2022,397,105,ROBBERY,F,B,49,25-44,M,BLACK,-73.838342,40.842714
238558182,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,75,25-44,F,BLACK,-73.881509,40.671404
238558183,01/03/2022,759,359,OFFENSES AGAINST PUBLIC ADMINI,M,K,71,25-44,M,BLACK,-73.938653,40.662315
238558184,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,109,25-44,M,WHITE,-73.84121056,40.78515809
238558185,01/03/2022,105,106,FELONY ASSAULT,F,Q,104,18-24,M,WHITE HISPANIC,-73.8937807141634,40.7044350296655
238558186,01/03/2022,419,109,GRAND LARCENY,F,S,120,25-44,M,WHITE HISPANIC,-74.077263,40.644996
238558187,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,S,120,18-24,M,WHITE HISPANIC,-74.077263,40.644996
238558188,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,S,120,18-24,M,WHITE HISPANIC,-74.077263,40.644996
238569976,01/03/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,B,40,18-24,M,BLACK HISPANIC,-73.924895,40.810391
238569978,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,47,45-64,M,WHITE,-73.8495153,40.895718
238569981,01/03/2022,175,233,SEX CRIMES,M,B,41,25-44,M,BLACK,-73.8960011932583,40.8162058439227
238569982,01/03/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,B,45,25-44,F,BLACK,-73.826946,40.830792
238569983,01/03/2022,109,106,FELONY ASSAULT,F,B,46,25-44,M,BLACK,-73.9005768807295,40.8535983673823
238569984,01/03/2022,397,105,ROBBERY,F,B,48,25-44,M,WHITE HISPANIC,-73.900499,40.844144
238569985,01/03/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,B,46,25-44,M,BLACK,-73.900591,40.853578
238569986,01/03/2022,199,126,MISCELLANEOUS PENAL LAW,F,B,46,25-44,M,BLACK,-73.900591,40.853578
238569987,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,46,18-24,F,WHITE HISPANIC,-73.900591,40.853578
238569988,01/03/2022,109,106,FELONY ASSAULT,F,B,48,25-44,F,WHITE HISPANIC,-73.9006054489734,40.8441566000203
238569989,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,47,18-24,M,BLACK HISPANIC,-73.847247,40.887325
238569990,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,47,18-24,M,BLACK HISPANIC,-73.847247,40.887325
238569991,01/03/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,49,25-44,M,BLACK HISPANIC,-73.843908,40.855793
238569992,01/03/2022,109,106,FELONY ASSAULT,F,B,42,45-64,M,BLACK HISPANIC,-73.911697780277,40.8222710411331
238569993,01/03/2022,339,341,PETIT LARCENY,M,B,50,45-64,M,BLACK,-73.900443,40.885489
238569994,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,52,45-64,F,BLACK,-73.898259,40.862517
238569995,01/03/2022,105,106,FELONY ASSAULT,F,B,52,45-64,M,WHITE HISPANIC,-73.8798608037303,40.8694704770483
238569996,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,52,18-24,M,BLACK,-73.890219,40.869164
238569997,01/03/2022,109,106,FELONY ASSAULT,F,B,42,25-44,M,BLACK,-73.911697780277,40.8222710411331
238569998,01/03/2022,339,341,PETIT LARCENY,M,B,43,25-44,M,BLACK,-73.879807,40.827208
238569999,01/03/2022,729,113,FORGERY,F,B,42,25-44,M,WHITE HISPANIC,-73.90703069,40.82827825
238570000,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,43,45-64,M,BLACK,-73.870168,40.823378
238570002,01/03/2022,439,109,GRAND LARCENY,F,K,73,25-44,M,BLACK,-73.913562,40.671104
238570003,01/03/2022,109,106,FELONY ASSAULT,F,K,76,18-24,F,BLACK,-74.0003043120176,40.6836512406856
238570004,01/03/2022,397,105,ROBBERY,F,K,63,18-24,M,WHITE HISPANIC,-73.941384,40.628508
238570005,01/03/2022,109,106,FELONY ASSAULT,F,K,60,45-64,F,BLACK,-73.9764803960699,40.5766459780433
238570006,01/03/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,K,73,25-44,F,BLACK,-73.913562,40.671104
238570007,01/03/2022,439,109,GRAND LARCENY,F,K,77,45-64,F,BLACK,-73.930572,40.674593
238570008,01/03/2022,175,233,SEX CRIMES,M,K,90,25-44,M,BLACK,-73.9504006335643,40.7065483947783
238570009,01/03/2022,439,109,GRAND LARCENY,F,K,70,25-44,M,BLACK,-73.955716,40.622145
238570010,01/03/2022,490,232,POSSESSION OF STOLEN PROPERTY,M,K,63,25-44,M,BLACK,-73.941384,40.628508
238570011,01/03/2022,782,236,DANGEROUS WEAPONS,M,K,71,18-24,M,BLACK,-73.942432,40.65875
238570012,01/03/2022,397,105,ROBBERY,F,K,90,18-24,M,BLACK,-73.950348,40.706283
238570013,01/03/2022,104,126,MISCELLANEOUS PENAL LAW,F,K,75,18-24,M,BLACK,-73.881509,40.671404
238570014,01/03/2022,109,106,FELONY ASSAULT,F,M,34,18-24,M,BLACK,-73.9352160519866,40.8512131676868
238570015,01/03/2022,203,352,CRIMINAL TRESPASS,M,M,19,18-24,M,BLACK,-73.955638,40.776552
238570016,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,32,25-44,M,BLACK,-73.936708,40.822332
238570017,01/03/2022,397,105,ROBBERY,F,M,33,25-44,M,BLACK,-73.936253,40.840775
238570018,01/03/2022,109,106,FELONY ASSAULT,F,M,9,25-44,M,BLACK HISPANIC,-73.9882902437563,40.7265156408036
238570019,01/03/2022,109,106,FELONY ASSAULT,F,M,7,25-44,F,BLACK,-73.9831660136947,40.7163099917327
238570020,01/03/2022,397,105,ROBBERY,F,M,33,18-24,M,WHITE HISPANIC,-73.936253,40.840775
238570021,01/03/2022,203,352,CRIMINAL TRESPASS,M,M,33,45-64,M,BLACK,-73.940202,40.840472
238570022,01/03/2022,847,125,NYS LAWS-UNCLASSIFIED FELONY,F,M,5,25-44,M,WHITE HISPANIC,-74.001251,40.716337
238570023,01/03/2022,439,109,GRAND LARCENY,F,M,18,25-44,M,WHITE,-73.982362,40.766501
238570024,01/03/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,M,14,25-44,M,BLACK,-73.990378,40.751325
238570025,01/03/2022,729,113,FORGERY,F,M,13,25-44,M,WHITE HISPANIC,-73.990294,40.740571
238570026,01/03/2022,750,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,14,25-44,M,BLACK,-73.977392,40.752001
238570027,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,28,25-44,F,WHITE HISPANIC,-73.94858,40.800647
238570028,01/03/2022,439,109,GRAND LARCENY,F,M,14,45-64,M,WHITE,-73.991557,40.752256
238570029,01/03/2022,439,109,GRAND LARCENY,F,M,18,45-64,M,BLACK,-73.980631,40.766653
238570031,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.994297,40.761241
238570032,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.985702,40.76539
238570033,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.985702,40.76539
238570034,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.985702,40.76539
238570035,01/03/2022,339,341,PETIT LARCENY,M,M,18,25-44,F,BLACK,-73.985702,40.76539
238570036,01/03/2022,339,341,PETIT LARCENY,M,M,14,25-44,M,WHITE HISPANIC,-73.98928,40.750423
238570037,01/03/2022,105,106,FELONY ASSAULT,F,Q,103,25-44,M,WHITE HISPANIC,-73.7927267255908,40.7072398161698
238570038,01/03/2022,397,105,ROBBERY,F,Q,113,25-44,M,BLACK,-73.775929,40.680077
238570039,01/03/2022,105,106,FELONY ASSAULT,F,Q,108,18-24,M,BLACK,-73.9560680726795,40.7431245994984
238570040,01/03/2022,409,109,GRAND LARCENY,F,Q,114,45-64,M,WHITE,-73.915361,40.769552
238570041,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,111,25-44,M,WHITE HISPANIC,-73.7675025349456,40.7603961392658
238570042,01/03/2022,175,233,SEX CRIMES,M,Q,112,45-64,M,BLACK,-73.8515418216779,40.7226409964758
238570043,01/03/2022,681,233,SEX CRIMES,M,Q,115,25-44,M,WHITE,-73.8759315341335,40.7565675846374
238570044,01/03/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,Q,115,25-44,M,BLACK HISPANIC,-73.8759315341335,40.7565675846374
238570045,01/03/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,Q,113,18-24,M,BLACK,-73.76276,40.67001
238570046,01/03/2022,139,101,MURDER & NON-NEGL. MANSLAUGHTE,F,Q,103,25-44,M,ASIAN / PACIFIC ISLANDER,-73.792139,40.707439
238570047,01/03/2022,339,341,PETIT LARCENY,M,Q,104,25-44,M,WHITE,-73.89347,40.704511
238570048,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238570049,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238570050,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238570051,01/03/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,109,25-44,M,BLACK,-73.827328,40.762037
238570052,01/03/2022,490,232,POSSESSION OF STOLEN PROPERTY,M,Q,103,25-44,M,BLACK,-73.792139,40.707439
238570053,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238570054,01/03/2022,475,343,THEFT OF SERVICES,M,Q,103,25-44,M,BLACK,-73.79992086,40.70247387
238570055,01/03/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,Q,106,25-44,M,ASIAN / PACIFIC ISLANDER,-73.840079,40.682389
238570056,01/03/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,Q,103,18-24,F,BLACK,-73.792139,40.707439
238570057,01/03/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,109,18-24,M,WHITE,-73.827328,40.762037
238570059,01/03/2022,109,106,FELONY ASSAULT,F,Q,109,25-44,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
